engine_temp_C,vibration_ms2,battery_voltage_V,engine_load_pct,rpm,oil_pressure_psi,coolant_temp_C,vehicle_age_years,mileage_km,failure
61.37,0.216,13.51,49.1,2978,49.4,98.36,2.4,19523,0
74.9,0.533,13.93,46.3,3072,46.6,84.37,6,79542,0
91.19,0.35,12.68,66.2,2405,46.4,78.13,4.4,53421,0
160,1.047,13.7,75.2,4033,23.4,126.74,6.5,106837,1
85.21,0.223,13.2,53.5,2894,54,93.56,3.2,61375,0
,0.574,13.44,44.7,1968,44.8,89.45,14.4,121959,0
137.32,1.236,10.08,90.9,1189,32.3,107.55,12.1,105328,1
154.83,0.95,10.63,86.1,1173,37.1,118.45,12.7,204029,0
78.54,0.491,12.95,47,2431,37.1,92.36,4.8,58551,0
77.01,0.442,13.55,51.8,2316,46.8,95.16,12.9,134868,0
102.77,0.806,12.01,100,4088,28.5,123.59,9.1,176400,1
,1.195,10.95,69.8,1254,19.4,104.29,1.3,10804,1
138.36,0.875,10.28,64.2,3503,24.6,116.49,2.7,30729,1
146.21,1.17,12.31,98.2,1224,34.2,125.12,7,83461,1
88.23,0.321,12.86,52.8,2569,44.2,88.2,6.2,108011,0
82.48,0.42,13.13,33.8,3242,43.9,97.1,12,177356,0
118.57,1.254,11.74,100,2635,28.9,110.63,13.2,157235,1
69.37,0.496,14.8,49.7,3178,51.3,89.27,13,130898,0
93.83,0.277,13.74,49.3,2384,45.5,104.02,5.9,63068,0
84.22,0.62,13.04,57.4,2728,54,87.67,9.7,82260,0
83.2,0.477,13.32,81,2370,50.3,87.2,7.7,139067,0
116.93,0.4,13.52,29.8,2219,30.7,75.04,13.4,125943,1
87.99,0.509,13.33,59.1,2694,33.8,95.52,13.4,239369,1
77.48,0.637,13.95,86.3,2917,54.5,84.32,1.3,12389,1
80.74,0.256,13.61,56.9,2689,43,91.18,8.8,165989,0
96.48,0.377,13.95,36.5,2283,46.3,87.48,7.8,125913,1
86.13,0.162,13.34,45.7,3945,54.1,86.43,11.7,142667,0
,0.419,14.16,58.1,2979,44.9,89.06,3.3,42449,0
94.19,0.437,13.42,75,2873,45.3,89.67,10.6,120739,0
78.32,0.396,13.01,49.9,2359,38.1,99.41,11.2,118101,0
143.1,0.67,12.9,99.5,1534,23.1,127.34,0.9,16809,1
95.8,0.195,12.59,33.5,2388,49.7,95.21,6.8,68973,0
80.53,0.437,13.13,33.3,2933,40.4,100.17,14.7,148584,0
97.81,0.546,13.19,47.8,2104,37.6,96.83,4.9,59875,0
85.68,0.341,14.75,76.6,2073,66,93.96,13.3,264007,0
93.53,0.444,14.4,56,2716,44.3,101.64,9,122346,0
129.5,1.442,13.08,90.1,3967,20.9,96.03,4.8,58867,1
110.8,1.598,12.17,96.1,1158,21.4,111.84,12.6,252217,1
135.9,1.025,13.33,100,2831,24.2,102.93,14.9,250922,1
95.3,0.324,13.68,45.8,3075,36.3,87.59,11.3,217700,0
114.63,1.148,10.66,89.8,4135,31,132.52,1.4,15258,1
80.96,0.361,13.59,42.5,1955,38.2,81.08,1.3,21483,0
75.45,0.438,13.48,84.7,1983,57.6,94.02,7.6,142542,0
112.23,0.795,10.33,71.5,1497,19.1,116,0.6,8439,1
129.26,1.214,10.43,78.6,4253,13.3,113.27,10.3,134808,1
74.32,0.396,13.8,63.2,2738,45.9,91.6,0.7,8506,0
85.24,0.29,13.68,56.2,2953,52.2,103.45,14.6,216327,0
142.54,1.082,10.39,85.6,1314,27.8,117.62,13.3,136748,1
143.97,0.866,11.25,87.6,1361,34.9,115.91,12.3,162444,1
89.52,0.333,12.02,38.6,3070,54.1,81.37,12.3,198819,0
74.38,0.302,13.75,79.2,3033,48.9,84.22,12.6,199412,0
89.28,0.58,13.86,68.4,2644,37.5,81.3,6.8,111457,0
83.13,0.455,14.07,75.4,3439,43.8,91.96,12,180191,0
94.86,0.306,13.47,47.1,2744,48.8,93.4,5.8,46773,0
142.92,1.409,12.08,87.6,3418,22.5,118.81,12.8,106520,1
110.9,0.42,13.99,58,2518,55.3,83.97,9.5,141559,1
90.8,0.426,14.25,71.9,2188,37.2,94.06,5.7,111593,0
88.26,0.366,13.35,72.4,2150,39.9,90.9,11.3,116864,0
145.75,0.771,12.6,78.8,3489,20.9,112.73,4,66782,1
81.47,0.434,14.34,32.2,2415,51,80.07,14.5,191215,0
145.5,0.806,10.27,100,3182,28.3,113.99,10.1,98034,1
82.05,0.582,13.15,63.3,2090,30.6,91.48,6.3,53062,0
86.68,0.273,14.23,45.9,2373,53.7,90.81,8.5,140525,0
153.88,1.59,11.58,100,3995,20.7,110.05,11.2,108894,1
74.93,0.389,13.76,32.3,2494,36.5,95.56,12.1,139682,0
96.4,0.43,13.28,70.8,2471,39,81.22,14.6,187594,0
98.17,0.483,13.06,32.9,2105,58.7,88.27,3.5,58139,0
83.82,0.337,13.2,51.7,2509,39.7,94.13,7.8,98863,0
100.09,1.294,11.5,97.9,1723,31,118.97,1.8,23074,1
78.92,0.129,13.19,70.6,2562,41.4,97.68,1.7,29679,0
97.97,0.328,13.55,56.6,1897,35.1,90.72,2,16271,0
84.77,0.308,13.12,64.5,1999,39.1,74.36,4.3,72665,0
75.01,0.275,13.92,54.6,2736,34.6,96.72,10.6,151113,0
79.95,0.379,13.23,54.5,2410,52.6,89.06,13,188306,0
120.43,0.9,11.94,83.2,1001,25.5,100.53,6.8,82864,1
90.47,0.47,12.66,52.2,2255,64.9,87.98,8.6,77893,0
136.55,1.281,10.85,62.8,1795,20.3,105.7,3.5,31745,1
81.33,0.333,13.5,43.5,2380,38.1,96.03,12,144726,0
81.08,0.437,12.84,58.7,2425,,89.71,13.4,222728,0
75.78,0.412,14.55,51.3,2160,53.5,82.61,7.5,141018,0
145.83,0.881,10.47,73,3893,29.8,115.83,2.8,50271,1
81.78,0.478,13.1,50.1,2412,36.1,93.67,0.6,10088,0
97.17,0.403,13.51,42,2743,59,88.11,8.3,66793,0
139.13,0.795,12.02,85.3,779,16.3,107.2,7.7,79467,1
122.24,0.677,11.12,72,2321,24.3,112.06,13.9,269309,1
126.63,0.961,11.88,79.8,1824,28.4,118.74,1,18977,1
89.04,0.368,13,60.9,1736,44.8,95.97,2.7,25323,0
84.76,0.427,13.36,52.3,2179,35.7,76.55,3.4,52631,0
75.96,0.472,14.48,39.6,2691,45.3,89.62,8.4,111299,0
88.24,0.395,13.54,34,1972,38.7,88,4.6,37456,0
,0.402,14.09,94,2447,20.9,98.28,3.5,61296,1
128.26,1.072,10.7,74.3,3926,24.7,119.8,8,153749,1
123.05,1.211,11.25,70.2,3262,21,122.72,1.1,20754,1
124.92,0.873,11.01,88.8,1611,10.6,119.31,14.6,184643,1
143.43,1.309,11.2,96.5,3387,38.7,96.93,13,226633,1
82.41,0.33,14.15,62.8,1602,38.8,87.4,4.4,62100,0
90.87,0.447,13.21,48.4,2893,48.8,96.22,5.4,106199,0
80.25,0.33,14.38,58.6,2890,35.1,96.2,4.1,79519,0
145.25,0.841,12.3,87.3,2958,33.7,103.6,14,241263,1
128.61,0.884,10.57,70.9,500,,118.5,10,136169,1
86.26,0.452,13.25,58.7,2800,26.3,81.55,8.1,151661,0
104.39,0.292,12.99,70.8,1713,54.9,88.91,7.9,84161,0
115.82,1.259,10.78,79.6,4194,26.9,120.67,2.9,30717,1
78.22,0.513,12.88,54.8,2695,59.1,101.79,14.5,212521,0
90.14,0.287,13.71,71,2119,49.5,90.99,13.8,245351,0
86.8,0.318,12.77,69.4,2812,51.3,94.91,14.3,125145,0
88.51,0.519,13.8,78.8,2279,53.4,83.76,4.7,82179,0
89.89,0.385,13.81,28.7,2620,45.9,90.33,7.4,143721,0
,0.849,10.68,90.6,3411,17.7,108.7,8,116771,1
96.1,0.26,14.27,64,3198,55.3,88.88,7.6,80279,0
89.1,0.375,13.76,41.7,3226,45.9,89.83,0.8,12125,0
82.59,0.284,13.87,58.8,2261,39.2,91.01,12.6,130360,0
91.73,0.359,13.12,70.8,2923,49.7,93.85,11.3,143664,0
148.53,1.113,11.94,64.2,4073,16.6,118.81,7.4,121074,1
83.67,0.546,14.06,61.6,1935,55.6,71.88,4.4,55051,0
75.25,0.371,13.45,68.1,2222,55.7,98.91,9.7,134079,0
96.07,0.507,14.5,38.9,3434,54.6,76.31,2.5,36434,0
83.8,0.543,13.52,52.9,2643,54.3,92.47,15,180620,0
86.19,1.135,10.88,91.8,3669,18.9,140,2.3,20662,1
136.07,1.379,10.62,67.3,3798,24.2,113.88,1.3,19042,1
79.65,0.204,13.79,41.8,2284,35.2,91.44,9.4,129947,0
84.09,0.446,12.66,53,2511,59,87.52,7.2,94704,0
88.32,0.505,13.69,67,2394,41.1,95.34,10.9,111591,0
86.9,0.392,13.13,64.7,1903,47.7,92.9,2.4,20322,0
92.09,0.574,13.08,42.1,2099,47,84.59,5.8,103474,0
125.22,1.304,13,98.9,1462,14.7,109.84,7.8,111721,1
125.29,1.421,10.02,70.5,881,10,118.76,7,137976,1
82.4,0.509,13,30.8,2510,45,89.05,9,176697,0
92.39,0.433,13.32,49.5,2594,41.4,86.65,2,29553,0
128.26,0.966,10,96.2,4096,28.1,113.77,7.8,108331,1
75.65,0.35,14.22,64.8,2959,53.5,84.32,8.5,87470,0
95.86,0.52,13.15,55,2061,46.8,88.28,13.3,166626,0
79.64,0.319,13.76,48.7,2728,51.1,90.07,8.8,153004,0
93.08,0.378,14.18,49.2,2802,48.6,90.63,8.4,164993,0
147.96,1.122,11.09,93.7,2296,20.3,119.76,12.3,186557,1
129.54,0.982,12.7,62.4,2452,10,106.74,1.4,22218,1
82.77,0.568,12.98,49.8,2602,,83.71,9.9,191076,0
130.16,1.221,11.53,84.3,4490,20.3,121.9,12.3,116862,1
120.26,1.171,12.18,58.6,3029,24.7,118.45,1.9,28715,1
123.05,1.442,10.36,77.4,1546,25.7,128.73,12.3,184325,1
93,0.461,13.11,61.2,2812,42.6,99.21,11.9,124632,0
68.84,0.451,13.44,55.1,2090,43.2,79.02,0.5,8879,0
74.46,0.481,13.33,50.4,3234,37.7,94.94,4.1,38375,0
74.32,0.433,14.48,41.3,2700,56.6,96.54,2.7,23590,0
94.5,0.694,12.89,78.7,2708,54.1,79.23,7.9,109485,0
102.11,0.297,13.57,42.4,1835,35.3,94.64,13.8,159490,0
106.08,0.541,12.29,81.5,3556,25.7,114.77,9.2,122269,0
83.31,0.361,13.44,47.7,2703,30.2,82.4,9.2,86274,0
85.7,0.243,13.45,55.5,3150,52.9,88.11,2.3,30635,0
135.36,1.388,12.25,84.6,1036,28.8,120.16,10.2,134910,1
75.73,0.3,13.94,34.4,2105,47.9,94.56,13.4,262242,0
135.82,1.435,10.6,94.7,3331,18.1,119.27,6.7,112120,1
,0.305,13.71,72.9,2298,35.4,99.26,10.4,197801,0
116.1,1.644,9.61,100,3486,34.6,98.81,4.8,82991,1
107.21,0.755,12.27,82,4239,10.7,132.72,4.4,76781,1
95.01,0.382,12.67,55.6,3031,38.3,94.4,3.2,58547,0
60,0.489,13.82,88.2,2422,56.2,85.03,4,44303,1
91.78,0.323,14.24,72,2343,62.7,96.92,5.5,71769,0
78.46,0.374,13.04,45.7,1774,52.5,81.62,8.7,161297,0
114.07,1.345,11.62,73.5,4163,11.2,117.98,11.8,104048,1
90.11,0.206,13.2,69.3,3161,59.1,91.91,4.7,40698,0
98.74,0.162,14.12,39.8,2245,32.5,91.89,2.9,46342,0
83.63,0.435,13.55,71.3,2453,42.6,83.28,7,132811,0
94.53,0.449,14.36,60,2674,45.4,86.03,11.9,209453,0
101.12,0.606,13.71,62.8,3190,60.4,91.01,6.1,108085,0
98.15,0.416,13.62,51.1,2580,52.3,84.19,13.7,169303,0
126.2,1.158,10.22,77.6,3950,17.5,109.3,4.1,61833,1
129.15,1.406,11.93,100,3967,14.8,106.07,11.5,198389,1
85.75,0.43,12.63,51.3,1930,53,98,7.3,127625,0
106.62,1.517,10.44,83.7,1221,14.2,117.66,2.1,30732,1
138.62,1.12,10.2,88.8,3152,28,116.25,4.6,80551,1
107.88,0.843,11.88,82.8,1644,10,117.63,12.9,107739,1
160,1.079,10.49,68.1,3519,38.3,103.45,0.6,11304,1
83.24,0.428,12.98,46.5,2288,48.9,82.51,11.5,211530,0
86.23,0.565,13.5,45.7,2281,35.1,86.59,12.3,105769,0
90.51,0.337,12.96,67.7,2445,53.3,90.68,2.2,29161,0
106.81,,11.08,62.7,4565,20.5,93.54,14.5,275071,1
101.95,0.403,13.86,28.7,2440,50.9,95.01,13.1,186094,0
78.77,0.178,13.79,25.5,2185,42,90.69,3.1,28099,0
86.95,0.283,13.73,32.9,2510,,98,4,78415,0
77.58,0.29,14.15,75.4,3202,45.5,94.87,12.4,152146,0
71.8,0.482,13.17,55.2,2299,43.8,90.96,8.4,119556,0
78.88,0.487,12.78,62.5,2028,46.4,87.15,13.9,216255,0
84.63,0.432,13.46,63,2300,55.1,102.18,14.7,264398,0
80.71,0.482,13.33,55.8,2552,53.6,107.36,5.5,101255,1
115.13,1.417,11.63,83.6,2162,15.9,124.4,1.9,30187,1
103.2,1.655,11.73,90.9,2038,31.2,122.63,10.7,207396,1
84.17,0.401,13.19,57.2,2082,54.5,84.35,13.9,147575,0
69.95,0.406,12.58,76,2120,43.8,85.3,2.9,54513,0
131.47,0.828,10.83,93.2,1693,25.5,121.94,14.8,152038,1
85.82,0.468,12.93,45.7,2774,49,95.48,3.3,62571,0
,0.358,13.62,47.5,1996,38.2,81.4,1.8,18544,0
116.67,,11.16,76,2881,24,131.28,7.7,127853,1
77.48,0.287,14.06,73.3,2263,51,97.5,12.2,216861,0
88.19,0.29,14.3,48.9,2877,41,95.29,5.6,71531,0
155.89,1.454,11.27,82.8,3562,26.4,119.95,5.3,49728,1
66.25,0.391,12.72,59.8,2861,55.4,96.64,3.4,41473,0
119.74,0.736,10.75,82,4363,43.8,96.51,14.8,129328,1
115.15,1.486,10.86,81.9,3469,35.3,111.3,5.5,86831,1
91.71,0.339,13.51,83.3,2025,44.3,91.28,10.2,166342,0
87.13,0.38,14.16,68.7,2028,46.4,74.91,2.4,27147,0
77.48,0.54,13.22,55.4,1765,47.6,93.25,7,111074,0
126.79,0.976,11.25,64.7,1386,18.3,131.47,12,104769,1
100.45,1.402,11.14,68.6,3653,23,96.85,14.6,122073,1
115.91,1.204,11.49,95.2,1442,10,119.35,3.1,39609,1
85.21,0.523,12.75,37.4,2507,46.6,106.52,1.9,25864,0
132.63,1.006,11.92,100,2990,10,125.4,14.8,121860,1
84.39,0.309,13.52,55.2,2454,37.3,97.81,8.5,128709,0
77.92,0.165,13.24,55.7,2084,50.9,99.01,5.5,99117,0
127.03,0.973,11.5,77.3,3735,18,112.47,14.4,186447,1
93.67,1.264,11.33,87.7,3450,34.7,132.5,6.2,104464,1
95.35,0.769,10.01,71.1,2682,24.8,112.63,3.9,37920,1
87.67,0.309,12.79,87.5,2827,53.9,88.16,12.2,174425,1
90.09,0.47,13.61,74.8,2730,43.1,70,5.1,88266,0
69.19,0.362,14.04,69.8,1811,29.4,76.03,5.2,83652,0
93.95,0.27,13.93,34.1,2842,46.8,85.63,7,120664,0
80.17,0.444,13.1,58.1,2203,27.6,84.68,10.5,175661,0
86.47,0.257,12.87,73.1,2350,33.4,90.33,12.7,120097,0
101.12,0.316,13.36,63.9,2575,37.9,89.83,3.8,34892,0
141.92,0.671,12.74,67.3,3566,10.1,122.54,5.8,113432,1
82.31,0.258,13.82,45.2,2678,40.6,91.4,7.7,106089,0
76.09,0.418,13.85,48.2,2480,36.7,92.66,0.9,14629,1
96.71,0.895,10.65,84.8,3608,23.7,97.87,10.6,171621,1
106.99,0.774,10.84,100,1679,36.2,123.37,8.7,74280,1
115.01,0.934,12,63.7,3795,10,111.22,2.4,34015,1
75.13,0.346,13.83,64.8,3222,27.2,89.83,2.4,34069,0
83.69,0.599,13.23,35.6,2735,42.1,81.34,13.5,238640,0
85.77,0.583,12.79,40.6,2131,36,98.65,10.4,203437,0
82.75,0.313,13.86,24.9,2309,37.9,95.8,6.1,70295,0
78.5,0.456,14.12,46.8,2519,50.7,83.12,5.4,47032,0
86.69,0.475,12.94,77.7,3020,41.4,88.33,5.1,69811,0
139.3,0.938,11.57,87.6,3831,16.1,127.88,10,83520,1
127.4,1.306,11.7,62.5,3486,26.7,114.83,3.1,39035,1
125.59,1.346,10.67,100,1362,34.8,117.68,14.8,167132,1
110.63,1.208,10.36,100,3477,35,101.39,10.5,114203,1
85.19,0.356,13.56,56.6,2601,25.4,87.5,2.3,18791,0
92.08,0.444,13.22,85.5,3422,36.1,102.09,2.5,27535,1
87.33,0.325,13.19,67.3,2716,45.4,90.91,9.9,117209,0
117.32,1.46,12.55,100,2476,19.6,116.73,6.1,114655,1
87.87,0.411,12.7,42.9,2210,42.4,90.06,10.1,91219,0
78.88,0.439,12.78,64.4,2250,37.1,110.36,11,188838,1
,0.282,13.51,58.3,2171,33.8,90.32,8.3,138594,0
73.56,0.493,13.49,62.8,2345,61.1,83.36,4.2,50282,0
86.09,0.223,13.67,44.7,2648,45.2,84.76,8.5,160358,0
,0.342,14.44,56.9,2773,50.1,96.25,6.6,104971,0
82.92,0.374,13.55,42.7,2937,45.1,78.57,13.4,122888,0
83.71,0.336,13.8,22.8,2710,45.4,93.6,11.2,117365,0
66.18,0.343,13.01,70,1718,44.5,84.21,9.5,121412,0
113.93,1.153,11.96,62.2,591,10,97.8,1.1,21097,1
138.26,1.02,9.82,92.9,3566,10,99.01,14.9,166003,1
110.08,1.089,12.13,91.7,3669,30.3,118.77,8.7,114449,1
117.67,1.366,10.09,91.7,1608,33.2,135.34,4.3,62670,1
97.66,0.409,14.02,50.8,2517,52.5,97.31,9.1,111342,0
76.34,0.448,12.85,59.1,2520,50.9,87.65,12.4,202840,0
94.69,0.653,12.36,62.1,2595,,97.78,8.3,132369,0
89.27,0.301,13.39,66,2398,54.1,87.15,11.8,102647,0
78.54,0.288,13.73,81,2535,51.1,78.27,6.5,85298,1
132.4,0.937,12.42,83.4,3969,33.5,109.12,9.1,157303,1
73.06,0.403,14.12,56,2466,63,77.95,6.6,103836,1
140.82,1.11,10.45,65.2,1247,39.6,135.38,8.2,110247,1
95.01,0.402,13.22,61.5,2487,,96.45,2.9,49084,0
78.29,0.569,12.34,65,3019,49.5,82.96,9.2,147306,0
98.92,0.415,13.38,52.1,2057,53.7,91.16,14.7,265260,0
137.73,1.273,11.62,86.3,2019,11.3,125.81,11.6,99811,1
87.89,0.338,13.3,50.6,2029,40.4,96.98,5.1,74146,0
87.6,0.49,13.51,65.1,2238,50.4,80.04,13,207424,0
,0.317,13.71,68.7,2798,38.1,94.8,13.5,217228,0
93.11,0.585,12.99,68.5,2912,49.7,79.47,3.1,58422,0
143.72,1.766,10.8,83.7,1002,26.6,111.22,1.3,16439,1
116.06,0.985,11.62,72.6,988,21.6,114.54,8.8,154380,1
98.04,0.399,13.41,45.8,2611,45.2,84.64,7.4,129005,0
94.95,,10.27,86.4,4715,26.1,133.52,10.9,121951,1
95.33,0.509,13.47,91.7,2999,45.7,77.41,4.7,53286,1
120.62,1.003,10.74,78.5,961,28.3,125.56,6,116137,1
110.52,0.939,10.66,94.4,800,31.9,118.21,4.3,51447,0
80.89,0.268,13.73,46.7,2533,48.7,92.77,4.7,61439,0
73.94,0.441,14.34,40.4,2645,42.4,88.44,0.6,9677,0
137.05,0.837,10.31,82.1,1622,20.8,128.99,7.9,93281,1
81.92,0.265,13.7,23.8,2160,36.6,85.17,7.4,117342,0
128.52,1.266,12.03,100,3860,21.9,131.72,5.7,64941,1
153.06,0.985,12.18,56.3,2930,21.5,124.89,8.3,119391,1
98.96,0.31,12.74,51,3249,48.8,100.54,6.2,90947,0
79.38,0.455,13.4,37.3,3107,46.3,84.07,6.8,119235,0
82.91,0.327,13.35,41.7,2763,43.9,102.77,0.5,9688,0
68.17,0.37,13.65,75.6,2536,50.5,106.1,1.5,23645,0
76.94,0.237,13.19,58,2236,48,93.09,2.7,30182,0
94.65,0.419,13.54,40.5,2492,42.7,92.29,3.2,42982,0
101.16,0.396,13.33,46.2,3156,36.7,82.35,7.1,104117,0
72.66,0.327,13.33,43.5,2847,38.4,81.39,13.2,152616,0
79.08,0.381,13.54,54.3,2581,33.3,92.38,6.4,123151,0
84.74,0.418,13.52,57.6,2870,46.1,101.67,9.6,89260,0
116.63,0.842,11.49,100,3333,19.7,117.72,0.9,15736,1
76.9,0.252,13.44,26.3,2659,41,107.66,12.9,169147,0
119.85,1.332,11.56,76,4323,29,101.89,2.1,41409,1
80.26,0.337,13.41,50.3,2707,53.4,91.84,4.6,66516,0
84.86,0.39,13.14,69.2,2843,52.4,91.86,12.3,206820,0
125.23,1.154,11.79,99,4005,27.7,125.63,4.3,72984,1
,0.753,14.52,63.9,2398,55.1,73.65,4.2,69451,0
80.64,0.276,13.04,60.2,2281,28.9,85.05,9.2,79423,0
83.9,0.445,13.36,41,2233,60,91.6,13.6,210293,0
84.12,0.329,13.31,73.2,1858,50.5,89.23,3.6,67417,0
81.3,,13.38,67,2135,45.8,95.09,9.5,172194,0
82.41,0.328,13.33,68.7,2124,37.9,96.05,9.2,174662,0
100.99,0.287,13.64,74,2297,41.5,88.08,10.1,134168,0
90.61,0.396,12.64,61.3,3125,49.9,82.3,14.2,191443,0
82.05,0.253,14.02,77.2,2437,50.1,102.39,2.9,51418,0
91.97,0.495,13.82,60.7,2597,50.3,79.16,10,116279,0
81.66,0.406,12.88,51.7,2609,39.2,85.24,3.1,54025,0
96.73,0.442,12.37,54.9,3135,37.6,83.2,5.1,71070,1
88.7,0.353,13.01,54.6,2270,46.6,95.97,6.2,68757,0
116.03,1.197,11.58,82,1103,22.2,118.48,12.6,198332,1
126.22,1.042,13.21,100,1826,30.5,119.68,1.3,14769,1
126.28,1.459,12.33,83.3,4353,39.9,112.6,11.1,178891,1
118.15,1.333,10.62,86.7,1989,24.8,113.96,13.7,203677,1
73.06,0.314,13.16,60.8,2690,45,104.43,1.6,27483,0
86.43,0.311,13.47,99.7,2993,50.4,75.81,12,181742,1
125.28,1.334,10.51,62.8,1902,25.3,115.69,2.1,35239,1
,0.534,12.84,42.3,2431,34.2,93.01,14.5,288570,0
,0.331,13.43,34.3,2971,36.1,87.03,12.3,167753,0
113.08,1.12,11.56,74.8,1360,22.3,124.87,10.6,160553,1
121.06,1.593,11.45,84.4,1048,46.7,115.04,8.5,78170,1
79.57,0.271,13.63,48,2899,42.9,94.67,13.9,268794,0
130.47,1.129,11.26,77.6,3241,32,130.02,2.2,33745,1
127.01,1.09,12.8,90.4,1791,30.5,117.95,2.3,20922,1
124.35,1.024,12.08,77.6,4279,31.3,106.96,12.4,159056,1
,0.397,13.25,59.7,2464,46.4,88.55,7.5,67259,0
65.21,0.426,13.86,71.7,2656,54.3,94.42,12.8,178118,0
92.48,0.337,13.65,65.2,2765,35.4,89.74,6.2,69812,0
74.27,0.443,13.57,68.2,2187,38.9,90.11,7.1,85211,0
87.39,0.328,13.19,71.3,2654,54.3,90.14,5.3,46927,0
105.74,,13.25,59.2,3040,45.1,88.92,14.3,244984,0
75.81,,13.54,52.6,2117,34.9,85.13,7.2,131029,0
60,0.402,14.72,43.4,2680,34.4,93.34,11.4,110844,0
114.15,1.301,11.62,78.7,3249,21.8,123.66,10.6,180124,1
120.99,1.113,11.21,86.3,3925,23.4,130.48,3.9,37301,1
126.24,1.243,10.6,91.3,3941,37.9,130.22,13.8,124139,1
72.7,,13.25,60.2,2358,,86.91,8.4,78681,0
141.1,0.886,11.79,95.3,4194,30.7,125.93,12.9,108197,0
102.21,0.792,10.95,76.6,4331,23.5,109.2,12.6,157246,1
83.94,0.399,13.95,76.5,2783,54.8,94.98,1.4,26251,0
160,1.028,10.34,81,2150,37.9,112.02,9.5,178265,1
69.97,0.448,13.63,38.5,2894,41.9,73.8,11.9,143079,0
124.23,1.08,11.6,71.8,1167,31.9,100.88,13.6,239262,1
89.68,0.354,13.21,92.3,2578,48.2,72.9,7.8,140320,1
136.49,0.812,10.83,74.3,3724,30.3,106.9,11.4,111857,1
85.98,0.27,14.33,50.1,2340,50.2,101.75,14.6,156567,0
88.08,0.357,13.99,52.1,2686,48.8,82.76,12.5,203635,1
81.08,0.496,13.9,52.8,2993,41.2,73.15,12.9,143951,0
130.12,1.247,10.8,74.2,3225,29.7,119.67,6.4,123358,1
134.01,0.834,11.87,81.1,3703,23.5,121.92,1.8,19701,1
125.1,1.223,13.13,100,764,26.1,107.3,14.5,255182,1
81.3,0.508,13.52,59.7,1785,64.5,96.31,10.6,181049,0
88.77,0.216,13.79,38.3,2812,44.1,94.19,3,41881,0
84.71,,12.77,49.8,2490,47,96,14.6,163155,0
96.26,0.363,13.09,46.7,2519,46.4,97.2,10.9,91451,0
84.49,0.47,12.9,55.8,2105,44,76.03,1.8,32479,0
121.37,0.706,11.59,100,1774,38.1,104.13,3,37308,1
155.67,1.172,9,78.1,2052,16.6,117.99,13,157643,1
75.94,0.254,13.3,53.7,2500,49.8,83.75,14.3,122296,0
78.46,0.333,12,81.7,2512,30.9,84.62,5.8,56834,0
125.99,0.865,10.33,100,1853,20.6,99.5,6.5,80602,1
98.74,0.225,13.25,63.6,2005,59.6,86.76,6.2,101553,0
63.64,0.409,14.19,84.4,2750,35,87.21,12.6,132281,0
146.67,1.189,11.99,87.4,2526,18.1,117.63,7.1,70463,1
95.56,0.667,13.08,25.2,2124,35.1,81.58,5.9,66230,0
87.23,0.41,14.03,67.5,2080,58.9,92.55,9.5,108506,0
118.95,1.08,10.91,54.6,3755,10,99.73,7.6,98355,1
87.86,0.423,13.52,61.8,2359,,85.15,8.2,101543,0
144.89,1.431,9.88,67,1358,21.3,105.13,6.4,56892,1
91.45,0.366,13,48,2138,42.8,105.51,7.2,110640,0
90.56,0.42,13.09,49.5,2902,41.5,97.53,1,9773,0
85.9,0.454,13.52,43.4,2834,41.2,86.04,13.9,256494,0
132.32,,11.63,76.3,3670,36.7,115.52,0.9,17276,1
83.49,0.392,14.27,70.5,2309,35.4,90.09,11.7,103814,0
83.05,0.394,13.69,44.3,2268,44.2,89.87,4.8,62517,0
96.34,0.483,12.15,63.2,2376,47.7,79.79,2.1,29197,0
124.02,1.222,11.59,79.8,751,24.5,99.77,9.3,186348,1
88.13,1.319,11.76,74.5,757,19.9,123.44,10.8,118421,1
91.56,0.591,13.02,59.9,2844,41.8,77.49,9.6,150654,0
86.95,0.516,13.09,40.1,2621,48,91.37,8.9,119386,0
84.81,0.535,13.17,35.3,3154,44.1,91.42,8.3,142516,0
81.11,0.402,12.81,62.4,2380,28.6,82.21,8.3,91642,0
138.52,1.44,11.66,100,3193,34.6,121.96,13,211010,1
146.22,1.556,10.18,92.7,1522,35.7,119.76,1.8,17275,1
97.92,1.077,12.26,72.1,2921,16.5,125.89,2.8,22760,1
89.07,0.205,14.62,57.3,2236,37.8,86.38,12.3,100954,0
75.28,0.268,12.84,55.8,2608,57,108.34,4.9,68088,1
71.2,0.531,13.36,58.6,2512,60.1,80.42,11.7,201597,0
78.73,0.372,12.24,17.1,2296,43.6,83.5,5.6,83827,0
93.62,0.333,13.35,39,3000,43.3,89.12,13.9,117414,0
94.53,0.275,13.82,42.3,3259,44.4,77.75,4.6,66973,1
90.13,0.344,13.86,57.3,2967,31.6,104.32,6.7,62612,0
92.25,0.26,13.54,57.8,2723,42.7,91.47,2.8,54900,0
132.85,1.113,12.67,100,1586,48.1,122.81,10.2,124350,1
78.59,0.398,14.77,58.9,3243,43.7,93.58,6.3,89045,0
89.32,0.394,14.36,35.5,2804,36.7,91.17,14.1,170687,0
93,0.459,13.24,76.7,2266,49,87.56,0.7,9909,0
92.54,0.496,12.77,74.1,2657,39.7,80.33,6.1,119368,0
